,class
39863,1
19233,0
19054,0
1201,0
21524,0
42543,0
19202,0
37264,0
33324,0
23424,1
36285,0
32177,0
48318,0
44765,0
37124,1
16039,0
45113,1
16529,1
36644,1
34591,0
42414,0
11295,1
29171,0
23190,0
20507,0
21660,0
46110,1
29947,0
26452,1
42148,0
30172,1
44449,0
30104,0
32019,1
30389,0
6594,0
26664,0
29601,0
26265,0
39762,0
8047,0
26915,0
40302,0
38707,0
13617,0
18854,0
11049,0
5628,0
13943,0
37326,0
32881,0
38552,0
45538,0
26957,0
20459,0
44254,1
30031,1
22611,1
44515,1
36413,1
32519,1
9259,0
17182,0
372,0
13896,0
21855,1
18437,0
16461,1
35720,0
11828,0
26833,0
47338,0
5124,0
5321,0
48654,0
3202,0
45723,0
11223,0
40022,1
13927,1
16027,0
1015,1
42851,1
13235,0
34352,0
48637,0
5227,0
7321,0
13903,1
32547,0
8201,0
47047,1
1324,0
23965,0
15563,0
35948,0
44629,1
12009,1
3791,0
10512,1
36263,0
12746,0
22832,0
680,0
33664,0
29024,0
22992,0
11086,0
25574,0
39406,0
48737,0
9189,1
9742,0
38046,0
45838,0
38319,0
20833,0
26054,0
45393,1
43976,0
34831,0
34116,0
22201,0
47221,0
32849,0
15080,0
42597,0
22188,0
27150,0
41458,0
41283,0
35854,0
21051,0
32556,0
34852,1
6575,0
3151,1
5154,1
13953,0
39001,1
33812,0
27286,0
22072,1
26305,0
20943,0
12350,0
36819,0
17402,0
17107,0
13934,0
35112,0
32769,0
18995,0
40866,0
7806,0
7838,1
3132,0
17794,0
36333,1
37223,0
48507,0
44602,0
16243,0
3636,1
27625,0
10440,0
18922,0
1503,0
32002,0
40529,0
28517,0
32050,0
12160,0
38844,0
23872,1
38484,0
39573,0
42206,0
15086,0
9939,1
14418,0
23034,0
32509,0
35490,0
12162,0
1878,0
38410,1
32662,0
27585,0
36778,0
44309,0
27031,0
45820,0
35633,0
3560,0
27718,0
31246,0
23649,0
35855,1
18770,0
34080,1
36838,1
24954,0
2163,0
43040,0
37065,0
44905,0
34109,0
18323,0
47679,1
47021,1
40882,1
2038,1
10864,0
40571,0
48067,1
17490,0
7721,0
17197,0
33986,0
48591,0
24045,0
13158,0
35389,0
36126,0
15,1
24110,0
32635,0
22070,0
27192,1
22396,1
23478,0
15416,0
21298,0
46195,0
11075,0
26757,1
38062,0
16506,0
46479,0
28591,0
38622,0
7490,0
21628,1
34783,0
42859,0
37021,0
9884,0
26567,1
22419,0
31085,0
18621,0
19461,1
48215,0
20686,1
35171,1
1552,0
40145,0
25690,0
28179,0
40928,0
34943,1
37050,0
26138,1
8509,0
8825,0
41508,0
9235,0
1266,1
27719,0
26606,1
170,1
30854,1
48136,0
27508,0
22999,0
20472,0
14916,0
5230,0
15411,0
43896,0
23436,1
13440,1
1630,0
23705,0
26228,0
25495,0
29592,0
7621,0
16555,0
46584,1
44225,0
40865,0
18675,0
7988,0
45263,0
46734,0
23698,0
30591,0
11376,0
4742,0
14001,0
4248,0
24765,0
12911,0
38100,0
36159,0
10593,0
44221,0
36625,0
44114,0
27866,0
3881,0
39981,0
10435,0
42086,0
29744,1
21250,0
33516,0
11871,0
48409,0
39824,1
28345,0
47388,0
27028,0
27178,0
31018,1
43609,0
32766,0
9511,0
10233,0
28881,1
4317,0
13021,0
26631,0
15504,0
33057,0
35534,0
44714,1
12588,0
3105,0
5111,0
18954,0
25294,1
1997,0
29066,0
31906,0
7618,0
21665,0
41358,0
40321,0
27343,0
23477,0
45555,1
2984,1
1212,0
35080,0
35845,0
17999,1
12830,0
48156,0
18243,1
28988,0
42456,0
26018,0
34577,0
33299,1
35220,0
38946,1
42384,0
39418,0
27872,0
35065,0
25088,0
30949,1
27833,0
25144,0
36316,0
34178,0
46329,0
12131,0
45818,0
10796,1
18207,0
607,0
43835,0
40965,0
35326,0
3243,0
44139,0
33452,0
15860,0
15827,0
21107,0
40249,1
825,0
29476,0
15450,0
48386,0
4783,0
22527,0
26533,0
33591,0
47775,0
7418,0
40577,0
19463,0
41079,0
17254,0
47774,0
38423,1
35590,0
22027,0
36640,0
6912,1
40495,0
46216,0
46882,0
8274,0
12929,0
17703,0
10227,0
17186,0
38267,1
20727,0
8938,0
11364,0
32687,0
45384,1
8383,0
43428,0
18021,1
46488,0
17943,0
2546,0
2824,0
20856,1
9066,0
33698,0
2615,0
13203,0
32482,0
40825,0
4412,0
48374,0
30395,0
18564,0
42798,0
43415,0
10510,0
22040,0
29510,1
6549,0
9722,0
7812,1
19838,0
46720,0
20010,0
27085,0
20006,0
90,0
32882,1
17634,0
38379,0
21681,1
23344,0
4315,1
29942,1
16973,0
10177,0
9096,1
15076,0
33950,0
15822,0
16759,0
33604,0
22615,1
15716,0
8084,0
21582,1
23148,0
23241,1
901,1
35371,0
47828,0
5152,0
30443,0
4207,0
30371,0
40642,0
7145,0
45867,0
42901,1
48002,0
19515,0
10471,0
2083,0
35840,1
5448,0
1208,0
41866,0
18382,0
45435,1
44341,0
36461,0
40207,1
46030,0
26139,0
23321,0
26033,1
11754,0
20422,0
9550,0
12600,1
26997,1
38192,0
6580,0
9372,0
44159,1
35128,1
33853,0
29184,1
25570,0
42993,0
30030,0
2955,1
18878,1
34808,1
12570,1
44171,0
41516,0
30981,0
5702,1
42235,0
6616,0
20380,0
23613,0
38369,0
42103,0
30652,1
34368,1
14637,0
14429,0
6716,0
42880,0
18421,0
7372,0
9341,1
21462,0
37608,0
34759,0
48282,1
5478,0
36626,0
37641,0
17635,0
30377,1
14725,0
37016,1
43466,0
28649,0
13722,1
2540,0
30517,1
23262,0
36279,1
1845,0
4551,0
10206,0
45577,1
8239,0
37071,0
21517,1
31959,0
42433,0
20654,0
36579,1
33833,0
8300,0
27210,0
13851,1
47442,1
22765,1
5184,1
38629,0
21296,0
3348,0
14255,0
13690,0
6479,1
8807,0
23892,0
14768,1
9334,1
23341,1
17828,0
4995,0
561,0
7155,0
46545,0
3874,1
40671,0
20864,0
47791,1
8236,1
38652,0
29823,0
27209,0
5575,0
7178,0
24755,0
38503,0
29011,1
12001,0
41785,0
3313,1
27899,0
27796,0
12310,0
43233,0
34340,0
47460,0
9451,1
38875,0
14670,0
31609,0
6154,0
17316,0
15058,0
37503,0
11542,0
4535,0
4339,0
12453,1
47746,0
34018,0
13409,1
12140,0
37559,0
33281,1
16696,1
22339,0
1217,0
31990,0
20872,0
3544,0
8800,1
24058,1
31954,0
6401,1
32746,0
19872,0
24798,0
20710,0
20414,1
11532,0
3880,0
14146,1
21299,0
8790,0
30792,1
40645,1
35553,1
20219,0
11575,0
17022,0
8547,0
19878,0
5233,0
14291,1
39073,0
24889,0
24431,1
16604,0
17233,0
3153,0
5335,0
41723,0
30307,0
31202,0
43430,1
35138,0
36834,0
11770,0
25853,0
3897,0
16888,0
28514,0
17595,1
23774,0
20820,1
3735,0
34650,0
26202,1
7918,0
29205,1
33120,0
36595,0
38908,0
32752,0
44927,0
16176,0
4203,0
15606,1
38865,0
36250,0
44972,0
4664,0
13213,1
45046,0
23700,0
14151,0
16966,0
43589,0
14239,0
47346,1
47539,0
8518,0
33684,0
17048,0
11311,0
6587,1
48210,0
17835,1
23117,0
38554,0
29695,1
2204,0
47549,0
8176,0
10520,0
9393,0
10384,1
26255,0
7509,1
47207,0
47427,0
44013,0
43744,0
28910,0
18394,0
5828,0
12359,0
21668,0
1490,0
9547,1
32196,1
16862,1
45514,0
3638,0
45149,1
38270,0
39058,0
24677,0
3758,1
20293,0
23168,0
25709,0
43253,0
15897,0
37371,0
22730,0
20338,0
36028,0
17058,0
3090,0
48139,0
17688,1
41357,0
29036,0
4068,0
45226,0
25062,1
27284,1
47149,0
47849,0
26393,0
13546,0
47795,0
20292,0
38919,0
36528,0
9690,0
21922,0
26141,0
37962,1
42112,1
32277,0
10528,1
20626,0
44327,0
44019,1
29166,0
42671,0
19819,1
37383,0
13433,0
1927,1
5817,0
47412,0
13303,0
6603,0
19478,0
8692,1
36103,1
41122,0
28004,1
34007,0
27125,0
36882,0
18870,1
4740,0
38171,0
45170,0
24366,0
4521,0
26608,1
22330,0
8232,0
18569,0
26775,1
21164,0
38097,1
10478,1
40438,0
15654,0
12559,0
38020,0
47768,0
46161,0
10695,0
11787,0
40045,0
20621,0
48146,0
29883,0
27790,0
25437,0
35597,0
34342,0
11104,0
17631,1
45926,0
7003,0
24437,0
1052,1
11555,0
25442,0
19111,0
36788,1
28966,1
48014,1
32577,0
8916,0
27360,1
3939,1
3275,0
19500,0
42274,0
2259,0
36221,0
36331,0
39592,0
19489,0
284,0
20692,1
39726,0
28235,0
7798,0
22053,0
15302,1
11282,0
23143,1
12728,1
33300,0
41555,1
22709,0
26586,0
21648,0
9297,1
32312,0
48530,1
42634,1
25409,0
34570,0
5841,0
21633,0
11698,0
21440,0
22931,0
8334,0
16803,0
4261,1
31024,0
32497,0
5482,0
21211,0
43372,0
667,0
36703,1
4244,0
7111,0
10089,0
16628,0
2636,0
34416,0
48632,0
3012,0
2281,0
14101,1
19696,0
14267,1
40896,0
21638,0
32606,0
1494,0
20023,0
3646,0
37782,1
11134,0
39048,1
21224,1
16227,0
36068,0
8719,1
16363,0
31431,0
23269,1
13305,1
30820,1
36101,0
17573,0
29614,0
407,0
47169,1
45564,0
40578,1
16011,0
20525,0
2332,0
46577,0
37578,0
20801,0
41221,1
1373,0
12701,1
38235,0
28471,1
37372,0
47293,0
16716,1
43340,0
33975,1
44780,0
25047,0
47579,0
33288,0
5386,0
33917,0
35377,0
19818,0
27307,1
7017,0
6246,1
22452,0
2359,1
5757,0
10096,1
30139,1
3380,0
2938,0
12665,0
2893,0
21293,0
17515,0
22039,0
28880,1
47893,0
39279,0
45582,0
18033,0
27336,0
15880,0
44691,0
7713,1
19596,0
12633,1
17698,1
36187,0
31324,0
26212,0
26041,1
3671,0
23887,0
4206,0
30063,1
18277,1
16150,0
3431,0
21382,1
3341,0
17412,0
45403,0
24804,0
41017,0
36188,0
38859,1
32255,0
14075,0
45311,1
45233,1
25836,0
45761,0
29055,0
19588,0
7684,0
36430,0
1600,1
46347,1
211,0
28400,0
13979,0
9465,0
28948,0
32845,0
24052,0
5097,0
288,0
10546,1
34442,0
25176,0
16629,0
17617,0
1640,0
17775,0
10142,1
30860,1
38454,0
21817,0
25121,0
35981,0
13815,1
44563,0
23933,0
48172,0
32126,0
9770,0
43598,1
33710,1
30722,0
15914,0
13046,1
16713,0
8253,1
26745,0
42807,1
21014,0
20255,0
16025,0
27407,1
36622,0
29223,0
44324,0
9114,1
38382,0
43697,0
44483,1
45532,1
45727,0
20548,1
9162,0
35991,0
13428,0
6214,0
13636,0
44669,0
20555,0
11154,0
20704,0
27746,1
38833,0
17470,0
21073,0
39577,0
38275,0
44710,0
13624,1
11374,0
1323,1
25458,1
2401,1
17171,0
47903,0
7012,0
3607,1
28375,0
20177,0
37459,0
720,0
22034,0
46995,0
39698,1
27044,0
33690,1
7945,0
44311,0
23781,0
47397,0
36350,0
37180,0
18001,0
27919,1
4138,1
47990,0
17803,0
40702,0
974,0
37219,0
13963,0
30556,0
45676,0
24692,0
44166,0
35296,0
37041,0
32958,0
23663,0
7821,1
40408,0
12889,0
29465,0
19020,0
5993,0
14909,0
45077,1
1624,0
14444,0
5638,1
19133,0
33875,0
37389,0
21109,0
35740,1
40098,0
8061,0
27542,0
40019,0
34048,0
40340,0
8265,1
11700,0
20429,0
26158,1
44518,0
14368,1
39716,0
22917,0
3252,1
36821,0
28054,0
29536,0
27183,0
810,0
21735,0
38268,0
30970,0
11936,0
21605,0
39370,1
34545,0
37234,0
16632,0
26395,1
20574,0
19311,0
23233,0
41714,0
42614,0
47599,0
78,0
45764,0
37159,0
14086,1
10782,0
40471,0
48475,0
18573,0
1668,0
11920,0
48544,0
3613,1
5848,0
25278,0
13485,0
23635,0
46007,0
30472,0
46090,0
6077,0
7172,0
27840,0
19938,1
44793,0
4905,0
25763,0
25172,0
7843,0
14757,1
8906,0
47698,1
30672,0
29951,0
46781,0
40625,0
43368,0
3467,1
1631,1
37736,0
27098,0
39621,0
43155,0
36309,1
36690,0
15371,0
39886,0
10878,1
20358,0
11155,1
5536,0
37851,0
5685,0
25235,1
37663,0
23550,1
20807,0
30996,1
19630,1
42632,0
6773,0
2003,0
24856,0
33418,0
41046,0
37278,0
22374,0
14438,0
13597,0
48691,0
35133,1
15412,1
13859,1
23975,1
23021,0
17938,0
28303,1
9842,1
46523,0
39032,0
47634,0
2226,0
29087,0
28140,0
15939,1
16496,1
28746,0
26266,0
37889,0
9402,1
1740,1
25094,0
11276,0
36832,0
12523,0
44411,0
41129,0
45816,1
3359,1
41591,0
11704,0
16369,0
7164,0
19470,0
38458,0
28602,0
18130,1
25675,0
16163,0
25109,0
44597,0
47744,0
29708,1
8131,0
581,1
19980,0
4267,0
19007,1
39411,0
17636,1
40809,0
19017,1
4006,0
36916,0
48357,1
21172,0
27941,1
10428,0
6807,0
28851,0
41089,0
4075,0
28459,0
40237,0
25164,1
39536,1
19380,0
29276,0
25808,0
4560,0
3515,1
4304,0
35440,0
32890,0
4191,0
35694,0
2336,1
44206,1
5573,0
16870,0
2598,0
31778,1
43492,0
5081,1
22131,0
42470,0
30918,0
16488,0
43858,1
13835,1
34526,0
31599,1
2508,0
17900,0
19554,1
5924,0
4445,0
1359,1
38005,1
44372,0
13886,0
31109,0
40539,0
2604,0
45864,0
27648,0
2201,0
24958,0
31670,0
550,0
31152,1
9747,0
16505,0
7412,1
31337,1
39808,1
4741,0
10014,0
6761,1
22015,0
41448,0
13425,0
39675,0
46788,0
12620,0
22366,0
11651,0
12279,1
3926,1
11137,0
42098,1
25350,0
47941,0
31790,0
30765,0
47520,0
13749,0
7035,0
31573,0
14405,1
44646,0
18035,1
18226,1
18187,0
27029,0
13403,0
44492,0
6116,0
15494,0
9566,1
47843,0
19787,0
11593,0
48408,0
16636,1
21869,1
30581,0
40364,0
14191,1
35263,0
43288,1
44746,0
11344,0
7199,0
4221,0
48459,0
40100,0
2479,0
38737,1
41594,1
7998,1
16009,1
28483,1
43061,1
31491,0
8215,1
13653,0
16044,0
23715,0
18006,0
27229,0
34408,0
34402,1
43804,0
20926,1
11602,0
4388,1
47817,0
11406,0
17278,1
6431,0
39450,0
32418,0
38026,0
18849,0
12553,0
9431,0
14666,0
27226,1
43337,0
6201,0
5898,0
47052,0
43885,0
48417,0
13698,0
790,0
4081,0
3268,0
31057,0
470,0
31865,0
33495,0
11301,1
45753,0
43755,0
11227,1
16070,0
41151,0
29933,0
11874,0
20476,0
40647,1
17330,1
17622,0
18152,0
6622,0
45083,0
35984,0
40857,1
9245,1
8850,1
5180,0
41308,0
18847,0
26235,1
13066,0
10997,1
5034,0
40379,0
33841,0
38228,0
42407,0
27092,1
40723,1
10464,0
13510,0
41646,0
38490,0
10325,0
28219,0
10623,0
46287,1
16194,1
25530,0
11272,0
44649,0
20945,0
21876,1
41019,1
1595,0
31711,0
15202,1
9653,0
21187,1
40190,0
23196,0
18814,0
36911,0
7403,0
17830,0
9644,0
24234,0
19232,0
22812,0
34835,0
3078,0
33141,0
36629,0
47093,0
21185,0
40669,0
35521,0
8720,0
6269,0
2043,0
47277,0
47284,1
22649,0
37891,1
29270,0
31534,1
3994,0
14893,0
16490,0
42337,0
48218,0
15666,0
35363,0
27072,0
26374,0
30103,0
48589,1
46744,0
2034,0
23453,0
43705,0
25036,1
19579,0
40963,0
40258,1
8330,0
34124,0
5176,0
35686,0
26319,0
19744,0
29439,0
17620,0
45791,1
5820,0
21546,0
1375,0
35273,0
26782,0
38476,0
47009,0
29030,0
47018,0
34847,1
4505,1
22247,0
37296,1
42960,0
897,1
41501,0
9943,1
32405,0
28479,0
42560,0
3949,0
13453,0
39272,1
36965,1
17237,1
25087,1
36005,0
45295,0
14805,1
27476,1
34222,0
10538,1
37174,1
25347,1
10221,0
41840,0
29866,0
45205,1
29562,0
43577,0
33829,1
17898,0
47476,0
23320,0
39643,0
13068,1
16598,0
35585,0
31299,1
12136,1
41035,0
10191,0
39285,0
5917,0
82,0
15044,1
35310,1
37553,0
31831,0
39528,0
3411,0
21977,1
16167,0
19402,0
30462,0
11324,0
19840,1
22363,1
23672,0
17952,0
45439,0
45975,0
14248,0
15821,0
5466,0
41457,0
40298,0
7455,1
5161,0
16785,0
25830,0
2879,0
43056,0
23401,1
48085,0
17979,0
25199,1
28869,0
21629,0
41722,0
9777,0
23394,0
27996,0
15890,0
14113,0
17384,0
39746,0
17410,0
4546,0
33837,0
29123,0
5043,0
16744,0
24086,1
254,0
16550,1
37054,0
6771,0
20581,0
395,0
2530,1
15378,1
46862,0
46838,0
46372,0
10302,0
45173,0
7907,0
8989,0
47807,0
31506,1
15004,0
11175,0
41854,0
18979,0
20016,0
34182,1
45138,0
3943,0
2588,0
29909,0
47754,1
1383,0
41058,0
48489,0
28529,1
21317,0
13709,0
31877,0
126,1
15569,1
8745,0
44547,1
12091,0
31801,0
2934,0
18837,1
48447,0
905,0
39457,0
21216,1
42091,0
1525,0
10226,0
13207,0
7536,0
25447,1
41415,0
10121,1
35636,1
33017,0
9260,0
46069,0
12242,0
2676,1
3068,0
39730,0
31209,0
48791,1
18966,0
37047,0
16760,0
40775,0
21606,0
38289,1
36919,1
34603,0
5926,0
24625,0
44336,0
2172,1
962,0
44448,0
13598,1
48757,0
32071,0
29964,0
33389,0
41111,0
29976,1
9053,0
41390,0
1178,0
18873,0
11718,0
12454,0
15952,0
19734,0
35157,0
16117,0
10541,1
24050,0
41776,0
3596,0
27326,0
16397,0
44034,1
18960,0
38817,1
3796,1
29887,0
34430,1
43774,0
15754,0
19877,0
41531,1
42260,0
1517,0
32028,0
12405,0
15589,0
33006,0
3349,1
21966,1
10571,0
15422,0
17884,1
26125,0
33727,1
13465,0
1460,1
9922,0
37040,0
17434,0
9004,0
1144,0
36634,1
10361,0
23064,0
34187,0
20656,0
16121,0
22603,0
16615,0
20683,0
48745,1
6939,1
48308,1
15298,1
30511,0
26460,1
33997,0
38975,0
7027,1
24497,0
37863,1
722,0
5380,0
7136,0
26163,0
2505,0
5070,0
42100,0
8667,0
34657,0
46900,0
27042,0
37711,1
32527,1
19564,0
20046,0
36695,0
22199,0
38769,0
11248,0
20577,0
38480,0
34112,0
29720,0
21300,0
4548,0
22204,0
4458,0
35947,0
1158,0
19124,1
12034,0
32978,1
24238,0
45523,0
39561,1
34870,0
33549,0
46336,0
5554,0
39839,0
4426,0
14820,0
4392,0
15705,1
21475,1
16830,0
2933,0
24046,0
15262,0
34052,1
9813,1
12397,0
41558,0
2846,0
36414,0
3668,0
32449,1
9609,0
16236,0
42499,0
22735,0
22834,0
4991,1
16561,0
42582,0
46622,0
43661,0
28617,0
10193,0
10505,1
33536,0
27520,0
38951,0
37445,0
18896,0
18411,0
41527,0
48414,1
42604,1
16640,0
553,1
29894,0
17309,0
38089,0
14763,0
42351,0
33382,0
22865,0
44739,0
7408,0
46818,0
19147,0
24151,1
36952,0
237,0
41202,0
16769,0
39968,0
12075,0
17423,0
12418,0
15678,0
24862,1
5064,0
38936,1
46638,0
34986,0
33375,0
30740,0
35262,0
19172,0
36450,1
24161,0
24362,0
14046,0
2562,0
23537,0
9614,0
29761,1
30567,0
48506,0
9236,0
25973,0
17590,1
4492,1
2047,1
37894,0
44160,0
17166,0
19617,1
1247,0
30790,0
8513,0
8749,0
25474,0
39920,0
39027,0
37860,0
11008,0
41484,0
44466,1
15886,0
21021,1
42922,0
5519,0
39112,0
13063,1
11536,1
24381,0
32393,0
3803,1
12944,1
14089,0
32504,0
31559,1
29101,0
22357,0
39091,0
25161,1
5681,0
48356,0
2191,0
26392,0
22767,0
43470,0
4310,0
1220,0
22810,0
7222,0
28153,0
42555,0
44053,1
26777,1
43559,0
2212,0
22355,0
8233,1
24054,0
7941,0
21236,0
25497,0
22938,0
38684,0
35666,0
1976,1
41204,0
39834,1
29541,1
26925,0
33469,0
3721,0
43490,0
18242,1
41761,0
28546,0
10415,1
18454,0
25887,0
3184,0
289,0
7677,0
19831,0
22803,0
29633,1
31066,0
34237,0
28543,1
44380,1
18742,0
12276,0
2713,0
45988,0
29473,0
37815,0
4888,0
31333,0
10902,0
29160,1
17707,1
22566,0
26147,1
45980,1
4443,0
46294,0
20609,0
26595,0
48333,1
9064,0
28675,1
1286,0
14370,0
9825,0
9897,0
17874,1
27890,0
21313,0
47244,0
691,0
961,0
38804,0
5083,1
33772,0
9249,0
14256,0
18579,0
19289,0
5328,1
46150,0
7657,1
17657,0
29078,0
36707,0
23228,0
11127,0
38921,1
33712,0
28018,0
22356,0
11611,0
2078,1
23039,1
17372,1
17075,1
20328,0
31065,0
32317,0
18468,0
29228,0
23789,0
20771,0
48549,0
30574,0
34583,0
47993,0
36352,1
19305,0
25073,1
48365,1
8732,0
3256,0
17062,0
10840,1
11540,0
36966,0
21110,0
12480,0
47880,0
9081,0
41243,0
14806,0
14971,0
11216,1
7608,0
24220,0
17960,0
10125,0
25707,0
14468,0
18527,0
37386,0
45289,1
38900,0
30922,0
7484,0
48628,1
5623,0
3754,1
4200,0
988,0
15137,1
17817,0
26901,0
7790,1
6868,1
46151,0
31733,0
43968,1
2209,0
39637,0
14098,1
18464,0
15509,0
24187,1
3911,0
20495,0
8985,0
42681,1
29822,0
29709,0
947,0
32310,0
38088,0
27207,0
10329,0
27103,1
7519,0
15510,0
1529,0
27978,0
12074,0
5526,0
33547,0
34630,0
18093,1
7323,1
43731,1
42213,0
20951,1
8490,0
8264,0
45571,0
46038,0
26294,0
26836,0
17506,0
19269,0
7629,0
4550,0
42462,0
33100,0
45135,0
19644,0
21563,1
39942,1
23823,0
13741,0
16508,0
11702,1
1866,0
11302,0
41437,0
9086,0
40829,0
43099,0
3234,0
19140,1
34330,0
37821,1
36229,0
11249,0
10719,0
37890,0
3191,1
9539,0
35791,0
26767,0
7046,1
25619,0
8136,0
28209,0
38887,0
28832,0
35976,1
4754,0
19618,1
56,0
38029,0
18500,0
39632,0
46107,1
17090,0
34524,0
16299,0
6507,0
6002,0
29478,1
1026,0
8715,1
31125,0
27422,0
30416,0
13051,0
37090,0
42295,0
45107,0
26463,0
7590,0
17119,0
14571,0
13795,1
36259,0
27973,0
14302,0
35001,0
42641,0
39982,1
25478,1
38403,0
39950,0
5988,0
872,1
45667,0
27831,0
30420,0
44109,0
15267,1
47867,0
14563,0
18577,0
2730,0
19060,0
27698,0
21037,0
10495,1
44520,0
15809,0
4368,0
48670,1
5929,0
35088,0
16068,1
18974,0
8877,1
38085,0
39070,0
7267,0
31912,1
27671,0
30657,0
37549,0
7580,0
47308,0
37521,1
36942,1
9240,0
5293,0
22038,1
8748,0
40701,0
28844,0
9336,0
7043,0
21901,1
14206,0
48759,0
36986,0
21069,0
45682,1
25999,1
11469,0
12044,1
8712,0
14951,0
8675,1
27317,0
24410,0
30611,1
15974,0
31027,0
44421,0
17934,0
1887,0
22694,0
33636,0
31056,0
35741,0
9880,0
13077,0
8097,0
35124,0
28258,0
9517,0
35698,1
30942,1
25957,1
491,0
42569,0
46477,0
5664,0
22361,0
34599,0
34540,0
936,0
43750,0
44420,1
46044,1
25621,0
24068,0
10920,1
18036,0
24469,0
33351,0
14592,1
8988,0
5713,0
11261,0
10761,0
35415,0
7402,1
28677,0
37364,0
40692,0
2437,1
44365,0
37091,0
4085,1
36922,1
27168,1
30348,0
9018,0
8697,0
38115,1
37673,1
40907,0
924,0
20879,0
12358,0
24111,1
21607,0
2744,0
37053,0
45530,1
23310,1
11353,1
34198,0
27809,0
27094,1
38655,0
10205,0
21523,0
1081,0
42839,1
42928,1
29825,0
4847,0
27314,1
19455,0
23549,1
40224,0
10616,0
31354,0
22880,1
40285,0
16092,0
3657,0
9862,0
8363,0
6825,1
24730,0
8589,1
42827,0
33566,0
9877,1
21512,1
14194,0
39873,1
3644,0
37846,0
36296,0
17714,0
45803,1
16464,1
9234,0
45345,0
20123,0
42957,0
43328,1
30852,0
14303,1
39625,1
32730,1
37597,1
19587,0
31260,0
12656,0
45488,0
1699,1
24093,0
18342,0
12250,0
34977,0
25822,0
46380,1
2293,1
19354,0
45109,0
11056,0
14849,0
13558,0
14056,1
20263,0
20913,1
6011,0
8871,0
946,0
20385,0
22230,0
18535,1
9597,0
11007,1
13061,1
28338,0
34511,0
24170,0
38446,0
39547,1
5248,1
2222,1
5427,1
39955,0
15459,1
20387,0
21544,0
3305,0
37266,0
25620,0
15291,1
2646,0
25370,0
4173,1
21222,1
41169,1
7781,0
26220,1
39185,0
35046,0
13336,0
6768,0
40143,0
13457,0
2964,0
22331,0
27222,0
48784,0
36810,1
34279,0
12462,1
31870,0
26583,0
25132,0
26556,0
9172,0
42956,1
41478,0
38039,0
9948,1
11288,1
16248,0
2091,0
26891,0
33850,0
46715,0
24267,0
24740,0
31656,1
38584,0
25854,0
15007,0
45012,0
32110,1
8390,0
33963,0
44980,0
25328,0
31941,1
36886,0
47327,0
6013,1
1792,0
3742,0
33225,1
46312,1
25857,0
32326,0
35160,1
37346,1
9325,1
32034,0
6776,1
14382,1
4952,1
9881,0
32283,0
31258,1
27155,0
12603,0
18515,0
12601,0
38404,1
29303,0
6206,0
27223,0
45859,1
31052,0
12085,1
40005,0
13833,0
43581,1
4948,1
20545,1
7875,0
28311,1
41356,0
35405,0
41451,0
48546,1
12908,0
25931,0
37476,0
39424,0
23202,0
47931,0
42550,1
39045,0
19481,0
19462,0
10957,0
26590,1
21039,1
19829,0
13852,1
9962,0
1411,0
21924,1
42239,0
23616,0
8611,0
13968,1
20912,0
37720,0
4523,0
19275,0
1246,0
7039,1
4009,0
46239,1
21420,0
9867,1
30910,1
48725,0
2459,0
45305,0
13531,0
5797,0
3521,0
37083,0
12518,1
37246,0
30583,1
41006,0
43902,0
29760,1
30124,0
28588,0
318,1
32491,0
30800,0
34805,0
33208,0
31673,0
8637,0
47074,0
3866,1
41596,1
18541,0
46054,1
40417,1
26418,1
2122,0
11473,1
17242,0
21645,0
31875,0
2363,0
11909,1
8129,0
47,0
13648,1
536,0
48710,1
36610,0
17262,0
43823,0
17679,0
2884,0
15963,0
41636,0
11062,0
45172,0
20454,0
41562,1
33415,1
21585,0
15292,0
16392,1
20155,0
10831,0
1340,1
2969,0
8160,0
19360,1
3641,0
17758,0
13262,1
12622,1
19285,0
35563,1
19154,0
33259,0
27430,1
5593,0
6873,0
21604,0
5884,0
22639,0
2483,1
33296,0
31110,0
18432,0
1077,0
8648,0
32442,0
14104,1
8295,1
4455,0
45863,0
24850,0
1612,0
34487,1
4534,0
29525,0
21081,0
38364,0
22987,0
9762,0
12087,0
43924,0
39909,0
24967,1
48633,0
48081,0
43539,0
23275,1
37322,0
14509,0
11409,0
3070,0
16784,0
1199,1
44308,1
20009,0
48290,0
31588,0
34677,0
4325,0
21506,0
15218,0
17440,0
7344,0
34497,0
8200,0
34343,1
45287,1
14040,1
31063,0
27971,0
9545,0
23562,0
7033,0
35902,0
41424,0
42188,0
25765,0
26503,0
35921,0
37023,0
24681,1
42448,0
11524,0
40879,0
4385,1
25014,0
9671,1
3847,0
42137,0
33293,0
47725,0
7032,0
6813,0
30600,0
32619,0
35491,0
5637,1
21098,0
28488,1
26870,1
13638,1
37298,0
5968,1
24795,0
38971,0
9010,0
45738,0
155,0
9757,0
28240,0
20467,0
12293,0
47685,0
3186,0
26009,0
6540,1
63,0
20544,0
17285,0
22097,0
15068,0
39506,0
15645,1
1635,0
39526,0
28468,0
23078,1
35679,0
13478,0
21459,0
38829,0
13261,1
16933,1
22109,0
17142,0
24486,1
8059,0
25786,0
9065,0
17906,1
1560,1
37586,0
24370,0
31606,0
208,1
37664,0
8994,0
43803,0
42561,0
45074,0
4835,0
3783,1
26960,0
43627,0
30368,0
13695,0
4288,0
3427,0
24348,0
